Trap Date,Genus,Specific Epithet,Gender,IDd,Count,Trap Region,Include,Comparison Group,Latitude,Longitude,Location
"Jun 28, 2011",Aedes,spp.,Female,UnID,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 12, 1997",Anopheles,earlei,Female,,8,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Jun 28, 2005",Aedes,dorsalis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 17, 2021",Male,UnID,Male,UnID,32,River Valley-West,7/14/2020,2,53.50218950,-113.57213530,POINT (-113.5721353 53.5021895)
"Jun 25, 1991",Culex,territans,Female,,4,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Sep 13, 2011",Ochlerotatus,Black legs,Female,UnID,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 27, 1999",Male,UnID,Male,UnID,10,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 13, 1996",Ochlerotatus,excrucians,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 24, 2014",Ochlerotatus,euedes,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 29, 1995",Culex,territans,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 13, 2017",Ochlerotatus,euedes,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 12, 2003",Ochlerotatus,Banded legs,Female,UnID,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 24, 2008",Ochlerotatus,excrucians,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Aug 14, 2018",Aedes,vexans,Female,,25,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Aug 28, 1990",Misc,UnID,Female,UnID,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"May 30, 2017",Ochlerotatus,fitchii,Female,,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jul 11, 2017",Ochlerotatus,mercurator,Female,,1,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
"Sep 09, 2014",Male,UnID,Male,UnID,18,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Sep 01, 2015",Male,UnID,Male,UnID,20,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jun 06, 1995",Culiseta,minnesotae,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"May 05, 1992",Culiseta,alaskaensis,Female,,4,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 18, 2015",Anopheles,earlei,Female,,2,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Jul 14, 1998",Aedes,dorsalis,Female,,19,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"May 24, 2011",Ochlerotatus,spencerii,Female,,16,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 18, 1998",Misc,UnID,Female,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 20, 2000",Male,UnID,Male,UnID,6,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 29, 1997",Aedes,spp.,Female,UnID,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 11, 2017",Ochlerotatus,flavescens,Female,,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 27, 2010",Culiseta,inornata,Female,,109,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 18, 2009",Male,UnID,Male,UnID,1,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
"Aug 01, 2000",Male,UnID,Male,UnID,300,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 18, 2020",Culiseta,minnesotae,Female,,7,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 14, 2001",Aedes,spp.,Female,UnID,2,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Jul 12, 2016",Culex,territans,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 06, 2013",Ochlerotatus,excrucians,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 24, 2004",Male,UnID,Male,UnID,128,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Aug 22, 2017",Anopheles,earlei,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 16, 2011",Male,UnID,Male,UnID,110,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 16, 2011",Ochlerotatus,spencerii,Female,,5,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jun 10, 1997",Ochlerotatus,spencerii,Female,,1,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jul 29, 2014",Ochlerotatus,flavescens,Female,,1,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
"Jun 10, 1997",Ochlerotatus,euedes,Female,,1,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Jun 21, 2016",Anopheles,earlei,Female,,1,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Aug 10, 2004",Culex,tarsalis,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 09, 2019",Culiseta,inornata,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 22, 2014",Aedes,vexans,Female,,122,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 22, 2000",Aedes,dorsalis,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 19, 2005",Aedes,dorsalis,Female,,6,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"May 10, 2022",Male,UnID,Male,UnID,0,Residential-East,7/28/2020,1,53.58011600,-113.37449900,POINT (-113.374499 53.580116)
"Jun 24, 2014",Male,UnID,Male,UnID,7,Outer Community-South West,,Outer,53.43593000,-113.76189000,POINT (-113.76189 53.43593)
"Jul 06, 1999",Ochlerotatus,flavescens,Female,,1,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jun 04, 1996",Ochlerotatus,cataphylla,Female,,4,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jul 23, 1996",Ochlerotatus,fitchii,Female,,2,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Jul 09, 1991",Mansonia,perturbans,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 16, 2020",Aedes,vexans,Female,,31,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Jul 30, 1991",Ochlerotatus,spencerii,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 09, 2019",Male,UnID,Male,UnID,4,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Aug 11, 1998",Culiseta,inornata,Female,,17,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186)
"Aug 11, 2009",Aedes,vexans,Female,,3,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 30, 2003",Anopheles,earlei,Female,,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 12, 1997",Aedes,dorsalis,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 11, 2000",Aedes,vexans,Female,,23,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 19, 2016",Anopheles,earlei,Female,,3,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Sep 04, 2018",Male,UnID,Male,UnID,43,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Aug 02, 2022",Culex,tarsalis,Female,,1,Residential-South,9/8/2020,52,53.48385900,-113.42692800,POINT (-113.426928 53.483859)
"Jun 13, 1995",Ochlerotatus,mercurator,Female,,1,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
"Jun 08, 1993",Aedes,dorsalis,Female,,4,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 06, 2004",Ochlerotatus,excrucians,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 26, 2005",Aedes,vexans,Female,,112,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 21, 2012",Male,UnID,Male,UnID,57,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jun 18, 2019",Ochlerotatus,excrucians,Female,,4,River Valley-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 29, 2017",Aedes,vexans,Female,,172,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 24, 2021",Culiseta,inornata,Female,,4,Residential-South,7/14/2020,2,53.48391060,-113.42705860,POINT (-113.4270586 53.4839106)
"Jun 07, 2005",Anopheles,earlei,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 30, 2015",Ochlerotatus,euedes,Female,,2,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 16, 1991",Ochlerotatus,excrucians,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 12, 2008",Male,UnID,Male,UnID,3,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Aug 30, 2011",Culex,territans,Female,,2,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 26, 2016",Aedes,dorsalis,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 27, 2013",Culex,territans,Female,,2,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
"Jul 05, 2022",Ochlerotatus,fitchii,Female,,1,Residential-South,8/18/2020,26,53.48385900,-113.42692800,POINT (-113.426928 53.483859)
"Jun 08, 2021",Male,UnID,Male,UnID,1,Residential-North,5/19/2020,1,53.58013020,-113.49910630,POINT (-113.4991063 53.5801302)
"Sep 18, 2012",Aedes,vexans,Female,,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Jun 03, 1997",Ochlerotatus,excrucians,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 08, 2003",Culiseta,inornata,Female,,12,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 27, 2010",Aedes,vexans,Female,,7,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Aug 09, 2005",Culiseta,inornata,Female,,31,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jul 28, 1998",Culiseta,morsitans,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 23, 1996",Misc,UnID,Female,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 23, 1996",Ochlerotatus,flavescens,Female,,1,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048 53.5242058)
"Jul 16, 2019",Culiseta,alaskaensis,Female,,2,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"May 21, 1996",Ochlerotatus,cataphylla,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 25, 2006",Anopheles,earlei,Female,,1,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
"Aug 03, 2004",Ochlerotatus,Banded legs,Female,UnID,7,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 04, 2017",Ochlerotatus,flavescens,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 20, 2013",Culiseta,morsitans,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 16, 1994",Anopheles,earlei,Female,,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 25, 2019",Male,UnID,Male,UnID,24,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 06, 2010",Culiseta,inornata,Female,,5,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 18, 1996",Aedes,dorsalis,Female,,10,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 12, 1997",Culiseta,inornata,Female,,39,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Sep 03, 2019",Male,UnID,Male,UnID,9,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
"Jun 24, 1997",Ochlerotatus,fitchii,Female,,3,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Sep 05, 2017",Aedes,vexans,Female,,2,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Jul 02, 2013",Anopheles,earlei,Female,,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jun 04, 1996",Culiseta,alaskaensis,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 09, 2015",Ochlerotatus,fitchii,Female,,3,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Sep 30, 2003",Culiseta,inornata,Female,,24,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Sep 03, 1996",Aedes,dorsalis,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jul 10, 2018",Ochlerotatus,excrucians,Female,,7,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 07, 2005",Ochlerotatus,punctor,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Aug 05, 2014",Aedes,vexans,Female,,67,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"Jun 24, 1997",Ochlerotatus,flavescens,Female,,5,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Jun 18, 2019",Ochlerotatus,riparius,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jul 15, 2014",Ochlerotatus,euedes,Female,,1,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156 53.33774)
"May 05, 2020",Misc,UnID,Female,UnID,0,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
"Sep 08, 2009",Male,UnID,Male,UnID,3,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Sep 10, 2013",Male,UnID,Male,UnID,214,Experimental Sample1,,Other,53.59146000,-112.95107000,POINT (-112.95107 53.59146)
"Jul 28, 1998",Culiseta,spp.,Female,UnID,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 12, 2016",Culiseta,morsitans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 12, 2005",Ochlerotatus,Banded legs,Female,UnID,3,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 02, 1994",Aedes,vexans,Female,,39,River Valley-Central-P1,,Core,53.52902900,-113.54717700,POINT (-113.547177 53.529029)
"Jul 28, 1998",Culiseta,inornata,Female,,19,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186)
"Aug 04, 1998",Anopheles,earlei,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Aug 25, 1998",Male,UnID,Male,UnID,8,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 12, 2016",Male,UnID,Male,UnID,65,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
"Jun 26, 2007",Ochlerotatus,campestris,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
"Aug 11, 1998",Male,UnID,Male,UnID,20,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Aug 14, 2018",Male,UnID,Male,UnID,133,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Aug 14, 2018",Culiseta,inornata,Female,,16,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
"Jun 05, 1990",Ochlerotatus,fitchii,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Sep 30, 2003",Culiseta,inornata,Female,,6,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jun 25, 2013",Culiseta,alaskaensis,Female,,3,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Aug 19, 1997",Anopheles,earlei,Female,,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"May 15, 2018",Culiseta,impatiens,Female,,2,Rural-West,,Outer,53.55902000,-114.00119000,POINT (-114.00119 53.55902)
"Jul 03, 1990",Culiseta,inornata,Female,,56,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Jul 09, 2019",Ochlerotatus,fitchii,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"May 19, 1998",Culiseta,minnesotae,Female,,12,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 02, 2005",Anopheles,earlei,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 03, 2012",Aedes,vexans,Female,,2,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
"Jul 16, 1991",Aedes,vexans,Female,,180,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
"Jul 13, 2021",Anopheles,earlei,Female,,2,Residential-South,6/23/2020,5,53.48391060,-113.42705860,POINT (-113.4270586 53.4839106)
"Aug 02, 2011",Anopheles,earlei,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Sep 04, 2018",Culiseta,minnesotae,Female,,1,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Jun 30, 2020",Culiseta,inornata,Female,,2,River Valley-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Aug 17, 2004",Ochlerotatus,Black legs,Female,UnID,3,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jul 25, 2017",Culex,territans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
"Jul 26, 1994",Ochlerotatus,flavescens,Female,,11,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
"Jun 11, 2019",Male,UnID,Male,UnID,4,Residential-South,No Data,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
"Aug 15, 2017",Culiseta,morsitans,Female,,2,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
"Aug 11, 2009",Culiseta,inornata,Female,,3,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.581417)
"Jun 05, 2012",Ochlerotatus,Black legs,Female,UnID,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.2213587 53.6067218)
"Jun 14, 1994",Culiseta,alaskaensis,Female,,1,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
"Aug 21, 2018",Culiseta,inornata,Female,,17,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
"Jun 03, 2014",Male,UnID,Male,UnID,4,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
"Jul 06, 1993",Ochlerotatus,fitchii,Female,,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
"Aug 23, 2016",Culiseta,minnesotae,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
"Jun 14, 2011",Ochlerotatus,riparius,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
"Jun 25, 2002",Culiseta,inornata,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
